id,price
487,550576.125
488,409808.09375
489,1031364
490,480853.0625
491,490577.5625
492,1010878.6875
493,694400.75
494,593839.125
495,713248
496,320013.5625
497,1242607
498,355791.65625
499,231493.15625
500,292826.75
501,777742.125
502,404802.15625
503,552815.9375
504,1290880
505,346841.40625
506,540092.25
507,815399.125
508,544731.25
509,1082490.25
510,213505.921875
511,549725.75
512,541819.875
513,270087
514,559492.625
515,349581.4375
516,1120923.625
517,660731.9375
518,301625.65625
519,619803.4375
520,422812.1875
521,781892.8125
522,698064.875
523,247804.9375
524,382639.5625
525,353726.75
526,621499.25
527,340169.65625
528,244223.78125
529,540108.6875
530,472105.4375
531,654682.8125
532,614194.375
533,512162.8125
534,962886.1875
535,222029.234375
536,622127
537,502154.125
538,435421.40625
539,328969.0625
540,994585.4375
541,347748.125
542,692273.8125
543,375769.5
544,270191.3125
545,1003268.375
546,594839
547,995349.5
548,242192.28125
549,517677.25
550,351261.6875
551,1156176.5
552,943660.375
553,883569.375
554,533148.75
555,438554.46875
556,303567.90625
557,326100.46875
558,1143120.125
559,247660.796875
560,245417.953125
561,228830.90625
562,367624.9375
563,649075.625
564,448456.625
565,285759.25
566,1098516.5
567,198964.359375
568,502954.875
569,194655.75
570,1214240.375
571,233660
572,1244376.5
573,654973.6875
574,720108
575,450486.125
576,1152736
577,803810.625
578,287529
579,343585.75
580,645822.125
581,332173.6875
582,597443.5
583,1493618.5
584,810956.75
585,918480.25
586,493098.375
587,673707.625
588,457367.21875
589,2169910
590,555155.6875
591,279543.15625
592,1064969.125
593,418896.71875
594,385339.59375
595,409536.21875
596,1338110.875
597,350744.6875
598,624209.875
599,277109.375
600,352987.25
601,194892.484375
602,263027.6875
603,560198.0625
604,1525084.125
605,259738.21875
606,729585.875
607,394217.875
608,189850.1875
609,549493.9375
610,406853.875
611,829035.5625
612,682132
613,1025884.75
614,331770.3125
615,517628.53125
616,307292.40625
617,1661991.5
618,211126.921875
619,669751.5
620,507383.78125
621,335538
622,398053.4375
623,463429.875
624,568222.25
625,436221.8125
626,273653.84375
627,790398.125
628,525074.375
629,657170.75
630,256728.734375
631,352383.6875
632,495449.75
633,403898.125
634,405243.46875
635,1303440
636,489054.34375
637,261490.15625
638,496506.375
639,517179.15625
640,1207504.5
641,1108334
642,409053.09375
643,450881.5
644,1739832.75
645,524926.3125
646,875527.875
647,1694266.25
648,236961.859375
649,296419.5625
650,375063.125
651,584035.5
652,211266.109375
653,475838.0625
654,967791.375
655,928701.125
656,255434.078125
657,306545.5625
658,416304.8125
659,374548.75
660,361174.375
661,277442.65625
662,279953.09375
663,297433.1875
664,1371189.25
665,689379.8125
666,439229.625
667,1376207.75
668,358542.15625
669,676012.25
670,313204.4375
671,648523.125
672,582419.3125
673,185296.65625
674,393851.78125
675,387608.6875
676,719743.125
677,322190
678,343509.1875
679,298355.0625
680,268520.625
681,498582.65625
682,457549.21875
683,369589.5
684,424734.96875
685,272946.96875
686,625526.0625
687,607204.625
688,1052858.75
689,434698.875
690,505496.28125
691,757684.375
692,792543.5
693,500143.1875
694,346551.6875
695,322654.03125
696,614397.9375
697,756134
698,267372.5625
699,824624.75
700,242399.390625
701,506381.84375
702,496136.34375
703,362573.28125
704,549496.6875
705,643090.125
706,205155.828125
707,271887.375
708,282989.09375
709,464450.34375
710,504395.875
711,281217.9375
712,288492.34375
713,673825.1875
714,2599724
715,392924.0625
716,443105.5
717,508806.875
718,419255.5625
719,272375.0625
720,226169.609375
721,549743.75
722,314544.84375
723,716993.4375
724,363485.375
725,430334.4375
726,879692.375
727,793728.375
728,549541.625
729,450431.25
730,741673.125
731,366364.625
732,279047.09375
733,432667.75
734,337917.40625
735,289942.375
736,604412
737,424932.0625
738,375834.96875
739,471853.34375
740,649220.5625
741,621256.75
742,266936.96875
743,429922.75
744,192170.25
745,206959.015625
746,273602.71875
747,390713.1875
748,311821.03125
749,358529.75
750,495141.1875
751,525282.125
752,573970.75
753,703260.25
754,313472.0625
755,217610.859375
756,194250.109375
757,551999.8125
758,565295.0625
759,513671.3125
760,718548.75
761,369819.5
762,434805.03125
763,208448.46875
764,622533.5625
765,654481.75
766,200514.703125
767,232519.21875
768,1478277.625
769,906489.875
770,288657.625
771,336550.03125
772,472146.21875
773,766163.125
774,1320798.25
775,420931.75
776,793294.1875
777,318591.75
778,314398.4375
779,672863.5
780,456067.5625
781,1285146.625
782,470309.34375
783,374342.03125
784,902782
785,219726.546875
786,445385.125
787,776060.6875
788,674027.125
789,298941.03125
790,433986.3125
791,522593.9375
792,396510.46875
793,256221.46875
794,347089.6875
795,507425.28125
796,268739.21875
797,307185.375
798,574701.8125
799,320649.4375
800,486117.3125
801,563791.875
802,234884.34375
803,467077.875
804,470699.8125
805,374981.84375
806,750782
807,290111.6875
808,624600.5625
809,489585.875
810,759984.125
811,479426.875
812,355152
813,431488.21875
814,322869.375
815,987847.625
816,638312.375
817,290020.0625
818,859293.3125
819,326243.9375
820,550213.625
821,850913.75
822,477532.25
823,339679.5
824,303370.84375
825,537382.3125
826,447979.4375
827,278572.71875
828,1435054.5
829,255527.5
830,672720.125
831,529100.25
832,289587.8125
833,582900
834,353042.3125
835,254384.546875
836,1366743.5
837,641582.25
838,626390.875
839,588178.375
840,411094.875
841,323230
842,224158.046875
843,662347.875
844,421346.90625
845,568950.125
846,1259239.625
847,471235.03125
848,317845.9375
849,1272864
850,677451.125
851,1693342
852,683553.375
853,302781.25
854,473768.03125
855,420288.6875
856,385584.9375
857,315200.4375
858,324640.5
859,268499.625
860,640050.5
861,766852.875
862,461785.03125
863,1274066.5
864,217544.203125
865,969928.3125
866,373013.1875
867,452806.6875
868,1799062.5
869,854082.125
870,618595.3125
871,315772.625
872,229138.484375
873,239502.421875
874,293819.0625
875,236473.1875
876,388926.75
877,499197
878,393398.78125
879,275283.90625
880,835985.5
881,655667
882,393821.8125
883,570757.875
884,282094.46875
885,927674.6875
886,478430.375
887,582807.125
888,424131.09375
889,536734.8125
890,519319.59375
891,243545.34375
892,718833.9375
893,234268.953125
894,370584.5625
895,1413143.5
896,396163.875
897,986606.6875
898,952782.875
899,461428
900,601873.6875
901,775580.875
902,481765.71875
903,341246.75
904,1252733.25
905,420706.0625
906,284667.15625
907,757831.5
908,909066.375
909,675657.4375
910,860430.125
911,844878.25
912,411237.96875
913,674726.5
914,727177.875
915,303543.625
916,381763.25
917,596260.75
918,465335.875
919,661219.75
920,264302.4375
921,413457.15625
922,297660.09375
923,814022.125
924,390197.5625
925,585224.25
926,572115.5
927,627167.8125
928,329462.59375
929,423968.0625
930,493174.0625
931,612307
932,377089.96875
933,228297.65625
934,351538.09375
935,805783.375
936,614951.375
937,476198.8125
938,407193.375
939,413997.1875
940,316362.5625
941,717305.125
942,323709.0625
943,542047.9375
944,394888.9375
945,685180.75
946,872777.6875
947,582079.875
948,844585.75
949,231937.328125
950,775977.1875
951,352580.875
952,372943.65625
953,405565.3125
954,362700.4375
955,416310.1875
956,513925
957,439388.5625
958,1018206.875
959,648242.25
960,382066.125
961,414836.96875
962,313882
963,246232.015625
964,234268.953125
965,564251.625
966,208819.609375
967,599957.9375
968,537320.1875
969,473386.03125
970,4064761.5
971,376065.84375
972,368530.65625
973,229083.203125
974,637342.375
975,399029.5
976,633657.25
977,224481.265625
978,333924.40625
979,836601.375
980,420074.59375
981,385941.5
982,357595.375
983,616181.125
984,432520.75
985,206418
986,699585.6875
987,435348.5
988,250447.671875
989,854825.25
990,3423831.5
991,893183.625
992,319547.75
993,386505.40625
994,397644.6875
995,349626.28125
996,783530.5625
997,303464.375
998,231771.640625
999,615940.5
1000,465689.75
1001,410298.375
1002,987115.75
1003,445457.3125
1004,476984.8125
1005,483798.46875
1006,614531.125
1007,670583
1008,394061.6875
1009,549168.1875
1010,411691.375
1011,490256.90625
1012,613384.625
1013,352349.34375
1014,529850.25
1015,433306.1875
1016,349368.8125
1017,319901.65625
1018,661351.875
1019,707947.75
1020,805703
1021,469921.125
1022,1162671.75
1023,768363.5625
1024,1142817.25
1025,1078627.375
1026,236262.265625
1027,393061.375
1028,291294.6875
1029,551360.4375
1030,665358.75
1031,350673.6875
1032,707542.5
1033,313479.1875
1034,352418.75
1035,393309.4375
1036,684826.5
1037,679916.5
1038,240812.671875
1039,215589.265625
1040,1066472.625
1041,559740.125
1042,359607.21875
1043,1168555.625
1044,367664.8125
1045,803233.4375
1046,220694.984375
1047,652169.6875
1048,606361.375
1049,350467.375
1050,218446.015625
1051,2763028.25
1052,560595.25
1053,592896
1054,439259.25
1055,1373920
1056,525577.75
1057,554756.5
1058,312341.96875
1059,504029.46875
1060,801266.875
1061,419324.78125
1062,417303.6875
1063,276039.90625
1064,363837.25
1065,523003.5
1066,640013.625
1067,514959.78125
1068,549595.375
1069,349472.375
1070,297263.90625
1071,326402.625
1072,237714.234375
1073,688044.625
1074,803911.4375
1075,453377.09375
1076,434586.625
1077,816897.625
1078,647447.4375
1079,449199.96875
1080,429046.78125
1081,1259657.125
1082,608059
1083,874300.625
1084,487489.1875
1085,249130.703125
1086,306343.625
1087,634377.125
1088,524962.875
1089,633373.625
1090,524878.375
1091,404417.46875
1092,314497.125
1093,246339.609375
1094,192769.953125
1095,1625962.875
1096,290085.625
1097,483347.8125
1098,306082.6875
1099,490446.625
1100,651462.6875
1101,659229.1875
1102,602015.125
1103,713381.3125
1104,387712.75
1105,244478.890625
1106,246805.359375
1107,571222.375
1108,457879.9375
1109,966806.5
1110,526282.6875
1111,706935.625
1112,548996.375
1113,293749
1114,262274.9375
1115,522256.375
1116,301418.625
1117,511531.25
1118,474612.5
1119,325169
1120,208476.578125
1121,327591.28125
1122,556151
1123,291735.25
1124,471272.0625
1125,418921.65625
1126,639095.9375
1127,684873.25
1128,488279.9375
1129,1242901.5
1130,333268.5625
1131,432978.40625
1132,725829.375
1133,392047.875
1134,408105.40625
1135,453997.21875
1136,496493.1875
1137,342987.8125
1138,437558.6875
1139,492661.5625
1140,800523.375
1141,651400.25
1142,1069057.625
1143,241629.578125
1144,339984.0625
1145,1172305.5
1146,466312.15625
1147,427272.8125
1148,1713012.25
1149,340735.03125
1150,799256.5
1151,584116.5625
1152,392675.9375
1153,360642.15625
1154,658705.375
1155,1421567.375
1156,566660.0625
1157,630725
1158,334269.21875
1159,608896.875
1160,440161.75
1161,385436.84375
1162,313458.25
1163,415607.6875
1164,288700.59375
1165,246814.171875
1166,327353.1875
1167,1242029.375
1168,362156.1875
1169,516712.96875
1170,2560605.5
1171,593624.1875
1172,1078765
1173,281553.34375
1174,225906.734375
1175,202197.265625
1176,334266.8125
1177,267474.25
1178,261027.046875
1179,285819.375
1180,821924.625
1181,292205.0625
1182,427142.25
1183,354503.1875
1184,473105.0625
1185,438403.96875
1186,226468.765625
1187,427037.125
1188,632695.375
1189,453407.5
1190,348893.875
1191,574025.625
1192,234544.203125
1193,689327.25
1194,906007.4375
1195,664634.375
1196,452665.1875
1197,227210.609375
1198,271299.1875
1199,296842.78125
1200,782072.125
1201,413737.375
1202,1084839
1203,356310
1204,769489.25
1205,496046.71875
1206,201527.296875
1207,318549.3125
1208,336060.6875
1209,1547906
1210,771757.375
1211,549077.25
1212,539361.375
1213,198773.921875
1214,312491.625
1215,836367.625
1216,671135.1875
1217,986460.6875
1218,501470.28125
1219,492443.15625
1220,518809.03125
1221,499941.8125
1222,273925.6875
1223,654471.125
1224,258976.875
1225,392086
1226,1181233.625
1227,485566.96875
1228,283286.8125
1229,978776.5
1230,571657.875
1231,405336.1875
1232,982874.25
1233,534876.25
1234,449582.875
1235,405239.8125
1236,326291.0625
1237,352592.1875
1238,555995.5
1239,567599.125
1240,509280.5625
1241,449699.625
1242,586535.5
1243,292959.5
1244,252213.328125
1245,350681.5
1246,697590.375
1247,799487.75
1248,254867.734375
1249,244073.328125
1250,1604621
1251,862586.75
1252,729551.625
1253,686016.375
1254,408347.5
1255,674970.625
1256,751663.5625
1257,1298362.5
1258,1814223.625
1259,488626.40625
1260,378141.8125
1261,341277
1262,1611246.25
1263,274363.5
1264,453826.78125
1265,390749.4375
1266,248031.671875
1267,451717
1268,376448.65625
1269,654957.5
1270,271416.28125
1271,835510.5
1272,386034.8125
1273,403203.9375
1274,445874.03125
1275,599025.75
1276,947638.125
1277,333444.8125
1278,390273.4375
1279,700680.75
1280,764655.125
1281,385353.375
1282,685415.125
1283,741276.1875
1284,292369.0625
1285,639523.25
1286,415279.6875
1287,491119.21875
1288,890974.0625
1289,312348.59375
1290,320425
1291,288477.0625
1292,185045.015625
1293,232817.484375
1294,1122167.625
1295,751383
1296,289964.84375
1297,549587.625
1298,552032.3125
1299,388510.625
1300,388723.5625
1301,338089.0625
1302,432031.8125
1303,505980.1875
1304,612592.375
1305,376192.9375
1306,216401.046875
1307,526750.5625
1308,794365.0625
1309,442741.5625
1310,963617.4375
1311,1244960.75
1312,438959.125
1313,193855.390625
1314,387771.65625
1315,1314853.5
1316,492080.875
1317,397306.28125
1318,592323.5
1319,288589
1320,873733.625
1321,431470.40625
1322,424499.375
1323,285891.3125
1324,512526.375
1325,449491.875
1326,736462.25
1327,406351.46875
1328,616536.875
1329,937471.125
1330,1359987.25
1331,255535.515625
1332,509659.5
1333,510379.1875
1334,368733.78125
1335,377512.8125
1336,865983.3125
1337,2426138
1338,445537.125
1339,900806.5625
1340,300189
1341,316711.5625
1342,303679.4375
1343,336150.375
1344,648799.375
1345,255902.96875
1346,215759.140625
1347,598818.5
1348,483504.90625
1349,273089.875
1350,723043.0625
1351,397590.03125
1352,499722.5625
1353,286616.65625
1354,645238.375
1355,581394.875
1356,417035.875
1357,443534.625
1358,200437.359375
1359,273956.71875
1360,569903.125
1361,921076
1362,373958.625
1363,429656.875
1364,562461.875
1365,975564.375
1366,389631.03125
1367,449066.4375
1368,201078.484375
1369,396121.15625
1370,285133.84375
1371,556367.4375
1372,635306.1875
1373,386216.0625
1374,449761
1375,554919.125
1376,511091.59375
1377,287714.46875
1378,764584.25
1379,585485
1380,309554.4375
1381,321494.9375
1382,634376.9375
1383,273225.65625
1384,1626147.75
1385,478910.4375
1386,342454.90625
1387,447126.875
1388,402869.125
1389,632624.375
1390,312001.6875
1391,437457.28125
1392,507765.96875
1393,448718.875
1394,367890.0625
1395,366205.59375
1396,251251.78125
1397,293439.53125
1398,841990.625
1399,199671.265625
1400,442017.6875
1401,445686.65625
1402,244442.25
1403,568833.0625
1404,442431.625
1405,353864.84375
1406,370092.71875
1407,890460.5
1408,247303.5625
1409,364057.625
1410,1174381.125
1411,378797.0625
1412,434933.96875
1413,319495.75
1414,460986.875
1415,413639.5625
1416,238093.859375
1417,635032.75
1418,403640.6875
1419,526131.75
1420,836597
1421,481822.6875
1422,389554.625
1423,377384.28125
1424,339299.875
1425,231928.171875
1426,546349.5625
1427,474576
1428,741916.875
1429,430078.8125
1430,330940.625
1431,507234.3125
1432,567192.3125
1433,354707.5
1434,326172.875
1435,356805.125
1436,429823.46875
1437,308404.125
1438,277411.125
1439,444504.5625
1440,312420.21875
1441,233396.578125
1442,600900.6875
1443,414060.9375
1444,315561.25
1445,227653.234375
1446,421153.875
1447,373853.4375
1448,437255.84375
1449,231742.359375
1450,1271733.75
1451,357234.9375
1452,868802.125
1453,516146.125
1454,1528504.25
1455,326896.65625
1456,235115.234375
1457,1334321.5
1458,607913.375
1459,427893.75
1460,321293.1875
1461,805187.1875
1462,357053.9375
1463,428057.78125
1464,238159.703125
1465,1192351.375
1466,229637.203125
1467,477132.8125
1468,1487772.125
1469,409525.90625
1470,205222.640625
1471,592129.875
1472,237320.796875
1473,310342.34375
1474,621493.0625
1475,461908.6875
1476,582143
1477,1341647.5
1478,584234
1479,973973.1875
1480,472936.03125
1481,775624
1482,544934.5
1483,541067.125
1484,272026.59375
1485,751644
1486,556693
1487,312012.8125
1488,373137.4375
1489,502676.90625
1490,267640.8125
1491,339406.75
1492,437601.625
1493,472034.96875
1494,372985.03125
1495,373707.40625
1496,533480.375
1497,600400.0625
1498,362085.875
1499,751329.375
1500,489980.25
1501,619329.25
1502,665032.75
1503,455071.53125
1504,205814.265625
1505,276654.9375
1506,355781.125
1507,356273
1508,1039034.625
1509,539739.625
1510,1007802.25
1511,433582.71875
1512,410244.9375
1513,2070378.25
1514,1235315.375
1515,594308.0625
1516,532597.125
1517,558069.375
1518,325543.21875
1519,290704.3125
1520,431486.4375
1521,371308.5
1522,1652948.25
1523,589794
1524,287996.5
1525,250187.453125
1526,418854.5625
1527,444233.3125
1528,332486.25
1529,1264247
1530,974083.4375
1531,261705.265625
1532,635398.875
1533,404279
1534,346448.5625
1535,519885.15625
1536,380883.8125
1537,603805.625
1538,356222.0625
1539,534783
1540,454799.6875
1541,367796.59375
1542,385266.75
1543,282098.8125
1544,253416.1875
1545,422333.625
1546,521782.25
1547,343965.125
1548,249428.46875
1549,462588.625
1550,460053.40625
1551,734353.375
1552,436739
1553,252170.109375
1554,749568.375
1555,905921
1556,452431.5
1557,203273.90625
1558,402346.375
1559,553325.9375
1560,698694.3125
1561,880946.375
1562,358097.75
1563,225805.296875
1564,384180.71875
1565,544287.1875
1566,238528.140625
1567,658991.0625
1568,326752.375
1569,433150.6875
1570,1060075
1571,314763.8125
1572,269094.3125
1573,243567.46875
1574,600291.1875
1575,473642.375
1576,405577.96875
1577,263678.8125
1578,300368.5625
1579,283642.0625
1580,295161.5625
1581,321430.09375
1582,657596.125
1583,371006.5
1584,336900.3125
1585,462770.9375
1586,230667.515625
1587,305822.1875
1588,317459.375
1589,711036.375
1590,671806.25
1591,332496.28125
1592,511269.78125
1593,610215.8125
1594,701496.75
1595,359252.28125
1596,909644.375
1597,311253
1598,404652.5625
1599,437292.59375
1600,226847.875
1601,369115.25
1602,230489.828125
1603,445808.53125
1604,693914.0625
1605,637622.3125
1606,207728.03125
1607,1436656.75
1608,1130710.25
1609,261018.6875
1610,1870187.25
1611,419200.0625
1612,278387.5625
1613,947805.8125
1614,470901.125
1615,432999.71875
1616,437568.0625
1617,533966.0625
1618,506319.09375
1619,548918.8125
1620,923343.3125
1621,348561.3125
1622,370727.4375
1623,877991.875
1624,465335.5
1625,286396.71875
1626,378817
1627,243080.78125
1628,530070.25
1629,334835.9375
1630,441381.84375
1631,768331.125
1632,546188.125
1633,263426.40625
1634,585991
1635,337437.3125
1636,491472.9375
1637,360821.5625
1638,416188
1639,576133.125
1640,967780.875
1641,401034.625
1642,615127.875
1643,904476.6875
1644,366862.46875
1645,548044.125
1646,564423
1647,675088.125
1648,614325.625
1649,269090.875
1650,1742511.5
1651,797007.9375
1652,277424.75
1653,986251.25
1654,490542.03125
1655,740422.8125
1656,419837.3125
1657,812246.75
1658,469574.375
1659,374430.1875
1660,393002.78125
1661,754722
1662,329139.625
1663,653503.5625
1664,299966.1875
1665,342574.1875
1666,478585.6875
1667,242715.296875
1668,857710.1875
1669,490836.84375
1670,570572.875
1671,1255791.75
1672,354592.03125
1673,603611.875
1674,737566.375
1675,702191.9375
1676,703106.625
1677,891415.125
1678,379020.375
1679,341198.3125
1680,405466.5
1681,328473.0625
1682,628571.5
1683,353121.4375
1684,299197.6875
1685,320726.40625
1686,388285.6875
1687,327686.875
1688,258295.53125
1689,465158.5625
1690,566090.25
1691,369236.5625
1692,344095.59375
1693,230702.3125
1694,420413.3125
1695,874258.75
1696,233173.21875
1697,975953.875
1698,314168
1699,881465.375
1700,257020.828125
1701,706603.3125
1702,303212.5
1703,287621
1704,463835.78125
1705,588642.5
1706,1037479.9375
1707,1071133.25
1708,397185.1875
1709,277317.34375
1710,469354.0625
1711,283449.34375
1712,316198.4375
1713,444028.375
1714,337345.5625
1715,407420.5625
1716,837144.125
1717,279552.75
1718,518750.625
1719,264543.9375
1720,476587.65625
1721,700224.4375
1722,2143712.25
1723,425010.6875
1724,1668035
1725,460197.0625
1726,452670.375
1727,1241450
1728,714450
1729,334804.71875
1730,294613.75
1731,305326.75
1732,494822.875
1733,279753.4375
1734,647616.125
1735,422766.6875
1736,217550.890625
1737,530842.9375
1738,740521.1875
1739,206742.0625
1740,287613.0625
1741,1861314.25
1742,383948
1743,859543.875
1744,738301.625
1745,438350.03125
1746,291506.125
1747,598420.9375
1748,276184.59375
1749,795829.625
1750,277110.65625
1751,474263.0625
1752,357424.125
1753,570104.5
1754,212972.328125
1755,530632.5625
1756,459972.625
1757,418779.09375
1758,422636.28125
1759,195736.078125
1760,252503.34375
1761,550565.75
1762,609389
1763,469139
1764,429263.5625
1765,256145.03125
1766,332165
1767,208130.484375
1768,282019.71875
1769,581162.125
1770,330465.9375
1771,915326
1772,920226.9375
